"TIME","GEO","UNIT","AGE","SEX","PROJECTION","Value","Flag and Footnotes"
"2019","Portugal","Person","Total","Total","Baseline projections ","10,243,606",""
"2019","Portugal","Person","16 years","Total","Baseline projections ","107,592",""
"2019","Portugal","Person","17 years","Total","Baseline projections ","107,368",""
"2019","Portugal","Person","18 years","Total","Baseline projections ","116,951",""
"2019","Portugal","Person","19 years","Total","Baseline projections ","114,535",""
"2019","Portugal","Person","20 years","Total","Baseline projections ","111,132",""
"2019","Portugal","Person","21 years","Total","Baseline projections ","110,381",""
"2019","Portugal","Person","22 years","Total","Baseline projections ","109,022",""
"2019","Portugal","Person","23 years","Total","Baseline projections ","107,579",""
"2019","Portugal","Person","24 years","Total","Baseline projections ","106,773",""
"2019","Portugal","Person","25 years","Total","Baseline projections ","110,649",""
"2019","Portugal","Person","26 years","Total","Baseline projections ","111,154",""
"2019","Portugal","Person","27 years","Total","Baseline projections ","112,314",""
"2019","Portugal","Person","28 years","Total","Baseline projections ","111,540",""
"2019","Portugal","Person","29 years","Total","Baseline projections ","109,813",""
"2019","Portugal","Person","30 years","Total","Baseline projections ","110,978",""
"2019","Portugal","Person","31 years","Total","Baseline projections ","110,656",""
"2019","Portugal","Person","32 years","Total","Baseline projections ","112,006",""
"2019","Portugal","Person","33 years","Total","Baseline projections ","115,095",""
"2019","Portugal","Person","34 years","Total","Baseline projections ","123,279",""
"2019","Portugal","Person","35 years","Total","Baseline projections ","126,226",""
"2019","Portugal","Person","36 years","Total","Baseline projections ","133,090",""
"2019","Portugal","Person","37 years","Total","Baseline projections ","135,240",""
"2019","Portugal","Person","38 years","Total","Baseline projections ","142,095",""
"2019","Portugal","Person","39 years","Total","Baseline projections ","142,747",""
"2019","Portugal","Person","40 years","Total","Baseline projections ","147,754",""
"2019","Portugal","Person","41 years","Total","Baseline projections ","160,634",""
"2019","Portugal","Person","42 years","Total","Baseline projections ","164,728",""
"2019","Portugal","Person","43 years","Total","Baseline projections ","165,212",""
"2019","Portugal","Person","44 years","Total","Baseline projections ","162,886",""
"2019","Portugal","Person","45 years","Total","Baseline projections ","158,369",""
"2019","Portugal","Person","46 years","Total","Baseline projections ","158,859",""
"2019","Portugal","Person","47 years","Total","Baseline projections ","157,611",""
"2019","Portugal","Person","48 years","Total","Baseline projections ","152,773",""
"2019","Portugal","Person","49 years","Total","Baseline projections ","149,254",""
"2019","Portugal","Person","50 years","Total","Baseline projections ","148,409",""
"2019","Portugal","Person","51 years","Total","Baseline projections ","148,542",""
"2019","Portugal","Person","52 years","Total","Baseline projections ","150,193",""
"2019","Portugal","Person","53 years","Total","Baseline projections ","151,178",""
"2019","Portugal","Person","54 years","Total","Baseline projections ","152,454",""
"2019","Portugal","Person","55 years","Total","Baseline projections ","148,629",""
"2019","Portugal","Person","56 years","Total","Baseline projections ","148,045",""
"2019","Portugal","Person","57 years","Total","Baseline projections ","147,130",""
"2019","Portugal","Person","58 years","Total","Baseline projections ","145,907",""
"2019","Portugal","Person","59 years","Total","Baseline projections ","138,994",""
"2019","Portugal","Person","60 years","Total","Baseline projections ","138,319",""
"2019","Portugal","Person","61 years","Total","Baseline projections ","136,264",""
"2019","Portugal","Person","62 years","Total","Baseline projections ","131,935",""
"2019","Portugal","Person","63 years","Total","Baseline projections ","132,787",""
"2019","Portugal","Person","64 years","Total","Baseline projections ","128,299",""
"2019","Portugal","Person","65 years","Total","Baseline projections ","124,773",""
"2019","Portugal","Person","66 years","Total","Baseline projections ","126,546",""
"2019","Portugal","Person","67 years","Total","Baseline projections ","125,428",""
"2019","Portugal","Person","68 years","Total","Baseline projections ","122,411",""
"2019","Portugal","Person","69 years","Total","Baseline projections ","118,516",""
"2019","Portugal","Person","70 years","Total","Baseline projections ","119,874",""
"2019","Portugal","Person","71 years","Total","Baseline projections ","106,517",""
"2019","Portugal","Person","72 years","Total","Baseline projections ","105,074",""
"2019","Portugal","Person","73 years","Total","Baseline projections ","106,949",""
"2019","Portugal","Person","74 years","Total","Baseline projections ","98,947",""
"2019","Portugal","Person","75 years","Total","Baseline projections ","93,397",""
"2019","Portugal","Person","76 years","Total","Baseline projections ","85,912",""
"2019","Portugal","Person","77 years","Total","Baseline projections ","83,009",""
"2019","Portugal","Person","78 years","Total","Baseline projections ","82,457",""
"2019","Portugal","Person","79 years","Total","Baseline projections ","81,090",""
"2019","Portugal","Person","80 years","Total","Baseline projections ","78,167",""
"2019","Portugal","Person","81 years","Total","Baseline projections ","73,223",""
"2019","Portugal","Person","82 years","Total","Baseline projections ","72,912",""
"2019","Portugal","Person","83 years","Total","Baseline projections ","67,783",""
"2019","Portugal","Person","84 years","Total","Baseline projections ","59,476",""
"2019","Portugal","Person","85 years","Total","Baseline projections ","55,012",""
"2019","Portugal","Person","86 years","Total","Baseline projections ","49,408",""
"2019","Portugal","Person","87 years","Total","Baseline projections ","43,345",""
"2019","Portugal","Person","88 years","Total","Baseline projections ","37,023",""
"2019","Portugal","Person","89 years","Total","Baseline projections ","28,031",""
"2019","Portugal","Person","90 years","Total","Baseline projections ","23,693",""
"2019","Portugal","Person","91 years","Total","Baseline projections ","18,770",""
"2019","Portugal","Person","92 years","Total","Baseline projections ","15,409",""
"2019","Portugal","Person","93 years","Total","Baseline projections ","11,718",""
"2019","Portugal","Person","94 years","Total","Baseline projections ","8,412",""
"2019","Portugal","Person","95 years","Total","Baseline projections ","5,924",""
"2019","Portugal","Person","96 years","Total","Baseline projections ","4,077",""
"2019","Portugal","Person","97 years","Total","Baseline projections ","3,629",""
"2019","Portugal","Person","98 years","Total","Baseline projections ","2,740",""
"2019","Portugal","Person","99 years","Total","Baseline projections ","1,472",""
"2019","Portugal","Person","100 years or over","Total","Baseline projections ","3,687",""
"2019","Romania","Person","Total","Total","Baseline projections ","19,376,391",""
"2019","Romania","Person","16 years","Total","Baseline projections ","202,958",""
"2019","Romania","Person","17 years","Total","Baseline projections ","205,983",""
"2019","Romania","Person","18 years","Total","Baseline projections ","216,722",""
"2019","Romania","Person","19 years","Total","Baseline projections ","214,201",""
"2019","Romania","Person","20 years","Total","Baseline projections ","213,230",""
"2019","Romania","Person","21 years","Total","Baseline projections ","208,413",""
"2019","Romania","Person","22 years","Total","Baseline projections ","202,825",""
"2019","Romania","Person","23 years","Total","Baseline projections ","205,791",""
"2019","Romania","Person","24 years","Total","Baseline projections ","212,640",""
"2019","Romania","Person","25 years","Total","Baseline projections ","204,922",""
"2019","Romania","Person","26 years","Total","Baseline projections ","207,042",""
"2019","Romania","Person","27 years","Total","Baseline projections ","211,825",""
"2019","Romania","Person","28 years","Total","Baseline projections ","237,084",""
"2019","Romania","Person","29 years","Total","Baseline projections ","273,554",""
"2019","Romania","Person","30 years","Total","Baseline projections ","279,751",""
"2019","Romania","Person","31 years","Total","Baseline projections ","281,413",""
"2019","Romania","Person","32 years","Total","Baseline projections ","275,892",""
"2019","Romania","Person","33 years","Total","Baseline projections ","263,241",""
"2019","Romania","Person","34 years","Total","Baseline projections ","258,141",""
"2019","Romania","Person","35 years","Total","Baseline projections ","236,919",""
"2019","Romania","Person","36 years","Total","Baseline projections ","252,355",""
"2019","Romania","Person","37 years","Total","Baseline projections ","278,644",""
"2019","Romania","Person","38 years","Total","Baseline projections ","292,701",""
"2019","Romania","Person","39 years","Total","Baseline projections ","299,954",""
"2019","Romania","Person","40 years","Total","Baseline projections ","303,728",""
"2019","Romania","Person","41 years","Total","Baseline projections ","312,400",""
"2019","Romania","Person","42 years","Total","Baseline projections ","308,098",""
"2019","Romania","Person","43 years","Total","Baseline projections ","310,095",""
"2019","Romania","Person","44 years","Total","Baseline projections ","316,989",""
"2019","Romania","Person","45 years","Total","Baseline projections ","280,674",""
"2019","Romania","Person","46 years","Total","Baseline projections ","286,886",""
"2019","Romania","Person","47 years","Total","Baseline projections ","292,449",""
"2019","Romania","Person","48 years","Total","Baseline projections ","310,183",""
"2019","Romania","Person","49 years","Total","Baseline projections ","335,227",""
"2019","Romania","Person","50 years","Total","Baseline projections ","375,499",""
"2019","Romania","Person","51 years","Total","Baseline projections ","380,294",""
"2019","Romania","Person","52 years","Total","Baseline projections ","196,649",""
"2019","Romania","Person","53 years","Total","Baseline projections ","200,137",""
"2019","Romania","Person","54 years","Total","Baseline projections ","203,631",""
"2019","Romania","Person","55 years","Total","Baseline projections ","205,153",""
"2019","Romania","Person","56 years","Total","Baseline projections ","207,643",""
"2019","Romania","Person","57 years","Total","Baseline projections ","221,215",""
"2019","Romania","Person","58 years","Total","Baseline projections ","235,758",""
"2019","Romania","Person","59 years","Total","Baseline projections ","244,304",""
"2019","Romania","Person","60 years","Total","Baseline projections ","256,070",""
"2019","Romania","Person","61 years","Total","Baseline projections ","264,656",""
"2019","Romania","Person","62 years","Total","Baseline projections ","274,139",""
"2019","Romania","Person","63 years","Total","Baseline projections ","282,665",""
"2019","Romania","Person","64 years","Total","Baseline projections ","265,027",""
"2019","Romania","Person","65 years","Total","Baseline projections ","245,630",""
"2019","Romania","Person","66 years","Total","Baseline projections ","245,713",""
"2019","Romania","Person","67 years","Total","Baseline projections ","239,314",""
"2019","Romania","Person","68 years","Total","Baseline projections ","239,612",""
"2019","Romania","Person","69 years","Total","Baseline projections ","242,868",""
"2019","Romania","Person","70 years","Total","Baseline projections ","196,608",""
"2019","Romania","Person","71 years","Total","Baseline projections ","175,082",""
"2019","Romania","Person","72 years","Total","Baseline projections ","174,104",""
"2019","Romania","Person","73 years","Total","Baseline projections ","136,460",""
"2019","Romania","Person","74 years","Total","Baseline projections ","151,836",""
"2019","Romania","Person","75 years","Total","Baseline projections ","130,720",""
"2019","Romania","Person","76 years","Total","Baseline projections ","129,854",""
"2019","Romania","Person","77 years","Total","Baseline projections ","130,755",""
"2019","Romania","Person","78 years","Total","Baseline projections ","131,497",""
"2019","Romania","Person","79 years","Total","Baseline projections ","133,736",""
"2019","Romania","Person","80 years","Total","Baseline projections ","125,889",""
"2019","Romania","Person","81 years","Total","Baseline projections ","116,155",""
"2019","Romania","Person","82 years","Total","Baseline projections ","108,598",""
"2019","Romania","Person","83 years","Total","Baseline projections ","90,994",""
"2019","Romania","Person","84 years","Total","Baseline projections ","82,191",""
"2019","Romania","Person","85 years","Total","Baseline projections ","69,421",""
"2019","Romania","Person","86 years","Total","Baseline projections ","67,651",""
"2019","Romania","Person","87 years","Total","Baseline projections ","51,490",""
"2019","Romania","Person","88 years","Total","Baseline projections ","44,906",""
"2019","Romania","Person","89 years","Total","Baseline projections ","35,044",""
"2019","Romania","Person","90 years","Total","Baseline projections ","29,444",""
"2019","Romania","Person","91 years","Total","Baseline projections ","22,092",""
"2019","Romania","Person","92 years","Total","Baseline projections ","16,855",""
"2019","Romania","Person","93 years","Total","Baseline projections ","12,790",""
"2019","Romania","Person","94 years","Total","Baseline projections ","9,688",""
"2019","Romania","Person","95 years","Total","Baseline projections ","6,671",""
"2019","Romania","Person","96 years","Total","Baseline projections ","4,658",""
"2019","Romania","Person","97 years","Total","Baseline projections ","3,392",""
"2019","Romania","Person","98 years","Total","Baseline projections ","1,621",""
"2019","Romania","Person","99 years","Total","Baseline projections ","1,471",""
"2019","Romania","Person","100 years or over","Total","Baseline projections ","1,225",""
"2019","Slovenia","Person","Total","Total","Baseline projections ","2,072,556",""
"2019","Slovenia","Person","16 years","Total","Baseline projections ","18,382",""
"2019","Slovenia","Person","17 years","Total","Baseline projections ","18,453",""
"2019","Slovenia","Person","18 years","Total","Baseline projections ","19,186",""
"2019","Slovenia","Person","19 years","Total","Baseline projections ","18,416",""
"2019","Slovenia","Person","20 years","Total","Baseline projections ","19,012",""
"2019","Slovenia","Person","21 years","Total","Baseline projections ","19,423",""
"2019","Slovenia","Person","22 years","Total","Baseline projections ","20,256",""
"2019","Slovenia","Person","23 years","Total","Baseline projections ","20,328",""
"2019","Slovenia","Person","24 years","Total","Baseline projections ","20,938",""
"2019","Slovenia","Person","25 years","Total","Baseline projections ","21,227",""
"2019","Slovenia","Person","26 years","Total","Baseline projections ","21,439",""
"2019","Slovenia","Person","27 years","Total","Baseline projections ","22,955",""
"2019","Slovenia","Person","28 years","Total","Baseline projections ","23,614",""
"2019","Slovenia","Person","29 years","Total","Baseline projections ","24,740",""
"2019","Slovenia","Person","30 years","Total","Baseline projections ","26,826",""
"2019","Slovenia","Person","31 years","Total","Baseline projections ","27,319",""
"2019","Slovenia","Person","32 years","Total","Baseline projections ","26,772",""
"2019","Slovenia","Person","33 years","Total","Baseline projections ","27,738",""
"2019","Slovenia","Person","34 years","Total","Baseline projections ","28,171",""
"2019","Slovenia","Person","35 years","Total","Baseline projections ","28,789",""
"2019","Slovenia","Person","36 years","Total","Baseline projections ","29,835",""
"2019","Slovenia","Person","37 years","Total","Baseline projections ","30,900",""
"2019","Slovenia","Person","38 years","Total","Baseline projections ","31,429",""
"2019","Slovenia","Person","39 years","Total","Baseline projections ","31,757",""
"2019","Slovenia","Person","40 years","Total","Baseline projections ","31,547",""
"2019","Slovenia","Person","41 years","Total","Baseline projections ","31,026",""
"2019","Slovenia","Person","42 years","Total","Baseline projections ","31,569",""
"2019","Slovenia","Person","43 years","Total","Baseline projections ","30,776",""
"2019","Slovenia","Person","44 years","Total","Baseline projections ","30,018",""
"2019","Slovenia","Person","45 years","Total","Baseline projections ","30,039",""
"2019","Slovenia","Person","46 years","Total","Baseline projections ","29,821",""
"2019","Slovenia","Person","47 years","Total","Baseline projections ","29,141",""
"2019","Slovenia","Person","48 years","Total","Baseline projections ","28,110",""
"2019","Slovenia","Person","49 years","Total","Baseline projections ","28,846",""
"2019","Slovenia","Person","50 years","Total","Baseline projections ","29,485",""
"2019","Slovenia","Person","51 years","Total","Baseline projections ","30,464",""
"2019","Slovenia","Person","52 years","Total","Baseline projections ","31,556",""
"2019","Slovenia","Person","53 years","Total","Baseline projections ","31,523",""
"2019","Slovenia","Person","54 years","Total","Baseline projections ","30,447",""
"2019","Slovenia","Person","55 years","Total","Baseline projections ","30,295",""
"2019","Slovenia","Person","56 years","Total","Baseline projections ","30,167",""
"2019","Slovenia","Person","57 years","Total","Baseline projections ","30,229",""
"2019","Slovenia","Person","58 years","Total","Baseline projections ","29,484",""
"2019","Slovenia","Person","59 years","Total","Baseline projections ","29,015",""
"2019","Slovenia","Person","60 years","Total","Baseline projections ","28,652",""
"2019","Slovenia","Person","61 years","Total","Baseline projections ","29,013",""
"2019","Slovenia","Person","62 years","Total","Baseline projections ","29,791",""
"2019","Slovenia","Person","63 years","Total","Baseline projections ","29,243",""
"2019","Slovenia","Person","64 years","Total","Baseline projections ","28,415",""
"2019","Slovenia","Person","65 years","Total","Baseline projections ","28,401",""
"2019","Slovenia","Person","66 years","Total","Baseline projections ","27,518",""
"2019","Slovenia","Person","67 years","Total","Baseline projections ","25,791",""
"2019","Slovenia","Person","68 years","Total","Baseline projections ","25,988",""
"2019","Slovenia","Person","69 years","Total","Baseline projections ","23,421",""
"2019","Slovenia","Person","70 years","Total","Baseline projections ","21,916",""
"2019","Slovenia","Person","71 years","Total","Baseline projections ","20,858",""
"2019","Slovenia","Person","72 years","Total","Baseline projections ","18,659",""
"2019","Slovenia","Person","73 years","Total","Baseline projections ","13,344",""
"2019","Slovenia","Person","74 years","Total","Baseline projections ","16,051",""
"2019","Slovenia","Person","75 years","Total","Baseline projections ","17,528",""
"2019","Slovenia","Person","76 years","Total","Baseline projections ","17,165",""
"2019","Slovenia","Person","77 years","Total","Baseline projections ","15,719",""
"2019","Slovenia","Person","78 years","Total","Baseline projections ","15,249",""
"2019","Slovenia","Person","79 years","Total","Baseline projections ","14,453",""
"2019","Slovenia","Person","80 years","Total","Baseline projections ","13,368",""
"2019","Slovenia","Person","81 years","Total","Baseline projections ","12,455",""
"2019","Slovenia","Person","82 years","Total","Baseline projections ","12,014",""
"2019","Slovenia","Person","83 years","Total","Baseline projections ","10,875",""
"2019","Slovenia","Person","84 years","Total","Baseline projections ","9,927",""
"2019","Slovenia","Person","85 years","Total","Baseline projections ","8,965",""
"2019","Slovenia","Person","86 years","Total","Baseline projections ","8,284",""
"2019","Slovenia","Person","87 years","Total","Baseline projections ","7,070",""
"2019","Slovenia","Person","88 years","Total","Baseline projections ","6,493",""
"2019","Slovenia","Person","89 years","Total","Baseline projections ","5,001",""
"2019","Slovenia","Person","90 years","Total","Baseline projections ","4,254",""
"2019","Slovenia","Person","91 years","Total","Baseline projections ","3,444",""
"2019","Slovenia","Person","92 years","Total","Baseline projections ","2,642",""
"2019","Slovenia","Person","93 years","Total","Baseline projections ","2,086",""
"2019","Slovenia","Person","94 years","Total","Baseline projections ","1,463",""
"2019","Slovenia","Person","95 years","Total","Baseline projections ","1,104",""
"2019","Slovenia","Person","96 years","Total","Baseline projections ","762",""
"2019","Slovenia","Person","97 years","Total","Baseline projections ","487",""
"2019","Slovenia","Person","98 years","Total","Baseline projections ","291",""
"2019","Slovenia","Person","99 years","Total","Baseline projections ","171",""
"2019","Slovenia","Person","100 years or over","Total","Baseline projections ","180",""
"2019","Slovakia","Person","Total","Total","Baseline projections ","5,451,653",""
"2019","Slovakia","Person","16 years","Total","Baseline projections ","51,082",""
"2019","Slovakia","Person","17 years","Total","Baseline projections ","51,798",""
"2019","Slovakia","Person","18 years","Total","Baseline projections ","55,338",""
"2019","Slovakia","Person","19 years","Total","Baseline projections ","56,366",""
"2019","Slovakia","Person","20 years","Total","Baseline projections ","57,394",""
"2019","Slovakia","Person","21 years","Total","Baseline projections ","59,271",""
"2019","Slovakia","Person","22 years","Total","Baseline projections ","60,543",""
"2019","Slovakia","Person","23 years","Total","Baseline projections ","61,949",""
"2019","Slovakia","Person","24 years","Total","Baseline projections ","66,809",""
"2019","Slovakia","Person","25 years","Total","Baseline projections ","73,336",""
"2019","Slovakia","Person","26 years","Total","Baseline projections ","74,491",""
"2019","Slovakia","Person","27 years","Total","Baseline projections ","77,900",""
"2019","Slovakia","Person","28 years","Total","Baseline projections ","79,227",""
"2019","Slovakia","Person","29 years","Total","Baseline projections ","79,096",""
"2019","Slovakia","Person","30 years","Total","Baseline projections ","81,435",""
"2019","Slovakia","Person","31 years","Total","Baseline projections ","82,124",""
"2019","Slovakia","Person","32 years","Total","Baseline projections ","84,279",""
"2019","Slovakia","Person","33 years","Total","Baseline projections ","87,151",""
"2019","Slovakia","Person","34 years","Total","Baseline projections ","87,103",""
"2019","Slovakia","Person","35 years","Total","Baseline projections ","87,325",""
"2019","Slovakia","Person","36 years","Total","Baseline projections ","87,543",""
"2019","Slovakia","Person","37 years","Total","Baseline projections ","87,661",""
"2019","Slovakia","Person","38 years","Total","Baseline projections ","88,617",""
"2019","Slovakia","Person","39 years","Total","Baseline projections ","92,963",""
"2019","Slovakia","Person","40 years","Total","Baseline projections ","92,170",""
"2019","Slovakia","Person","41 years","Total","Baseline projections ","91,665",""
"2019","Slovakia","Person","42 years","Total","Baseline projections ","91,304",""
"2019","Slovakia","Person","43 years","Total","Baseline projections ","89,242",""
"2019","Slovakia","Person","44 years","Total","Baseline projections ","89,104",""
"2019","Slovakia","Person","45 years","Total","Baseline projections ","84,358",""
"2019","Slovakia","Person","46 years","Total","Baseline projections ","79,370",""
"2019","Slovakia","Person","47 years","Total","Baseline projections ","74,774",""
"2019","Slovakia","Person","48 years","Total","Baseline projections ","72,422",""
"2019","Slovakia","Person","49 years","Total","Baseline projections ","71,074",""
"2019","Slovakia","Person","50 years","Total","Baseline projections ","67,497",""
"2019","Slovakia","Person","51 years","Total","Baseline projections ","67,987",""
"2019","Slovakia","Person","52 years","Total","Baseline projections ","70,221",""
"2019","Slovakia","Person","53 years","Total","Baseline projections ","72,205",""
"2019","Slovakia","Person","54 years","Total","Baseline projections ","74,453",""
"2019","Slovakia","Person","55 years","Total","Baseline projections ","73,144",""
"2019","Slovakia","Person","56 years","Total","Baseline projections ","69,974",""
"2019","Slovakia","Person","57 years","Total","Baseline projections ","71,943",""
"2019","Slovakia","Person","58 years","Total","Baseline projections ","71,445",""
"2019","Slovakia","Person","59 years","Total","Baseline projections ","70,027",""
"2019","Slovakia","Person","60 years","Total","Baseline projections ","72,452",""
"2019","Slovakia","Person","61 years","Total","Baseline projections ","73,910",""
"2019","Slovakia","Person","62 years","Total","Baseline projections ","74,733",""
"2019","Slovakia","Person","63 years","Total","Baseline projections ","73,566",""
"2019","Slovakia","Person","64 years","Total","Baseline projections ","71,068",""
"2019","Slovakia","Person","65 years","Total","Baseline projections ","69,184",""
"2019","Slovakia","Person","66 years","Total","Baseline projections ","68,322",""
"2019","Slovakia","Person","67 years","Total","Baseline projections ","66,051",""
"2019","Slovakia","Person","68 years","Total","Baseline projections ","61,659",""
"2019","Slovakia","Person","69 years","Total","Baseline projections ","55,475",""
"2019","Slovakia","Person","70 years","Total","Baseline projections ","53,279",""
"2019","Slovakia","Person","71 years","Total","Baseline projections ","49,894",""
"2019","Slovakia","Person","72 years","Total","Baseline projections ","41,879",""
"2019","Slovakia","Person","73 years","Total","Baseline projections ","37,812",""
"2019","Slovakia","Person","74 years","Total","Baseline projections ","38,185",""
"2019","Slovakia","Person","75 years","Total","Baseline projections ","34,494",""
"2019","Slovakia","Person","76 years","Total","Baseline projections ","33,007",""
"2019","Slovakia","Person","77 years","Total","Baseline projections ","31,476",""
"2019","Slovakia","Person","78 years","Total","Baseline projections ","29,555",""
"2019","Slovakia","Person","79 years","Total","Baseline projections ","26,145",""
"2019","Slovakia","Person","80 years","Total","Baseline projections ","23,504",""
"2019","Slovakia","Person","81 years","Total","Baseline projections ","21,168",""
"2019","Slovakia","Person","82 years","Total","Baseline projections ","19,344",""
"2019","Slovakia","Person","83 years","Total","Baseline projections ","18,053",""
"2019","Slovakia","Person","84 years","Total","Baseline projections ","16,038",""
"2019","Slovakia","Person","85 years","Total","Baseline projections ","14,443",""
"2019","Slovakia","Person","86 years","Total","Baseline projections ","13,231",""
"2019","Slovakia","Person","87 years","Total","Baseline projections ","11,242",""
"2019","Slovakia","Person","88 years","Total","Baseline projections ","9,440",""
"2019","Slovakia","Person","89 years","Total","Baseline projections ","7,637",""
"2019","Slovakia","Person","90 years","Total","Baseline projections ","6,023",""
"2019","Slovakia","Person","91 years","Total","Baseline projections ","4,761",""
"2019","Slovakia","Person","92 years","Total","Baseline projections ","3,713",""
"2019","Slovakia","Person","93 years","Total","Baseline projections ","2,820",""
"2019","Slovakia","Person","94 years","Total","Baseline projections ","2,220",""
"2019","Slovakia","Person","95 years","Total","Baseline projections ","1,722",""
"2019","Slovakia","Person","96 years","Total","Baseline projections ","1,288",""
"2019","Slovakia","Person","97 years","Total","Baseline projections ","913",""
"2019","Slovakia","Person","98 years","Total","Baseline projections ","547",""
"2019","Slovakia","Person","99 years","Total","Baseline projections ","403",""
"2019","Slovakia","Person","100 years or over","Total","Baseline projections ","655",""
"2019","Finland","Person","Total","Total","Baseline projections ","5,543,156",""
"2019","Finland","Person","16 years","Total","Baseline projections ","58,103",""
"2019","Finland","Person","17 years","Total","Baseline projections ","58,523",""
"2019","Finland","Person","18 years","Total","Baseline projections ","59,387",""
"2019","Finland","Person","19 years","Total","Baseline projections ","60,113",""
"2019","Finland","Person","20 years","Total","Baseline projections ","59,495",""
"2019","Finland","Person","21 years","Total","Baseline projections ","61,827",""
"2019","Finland","Person","22 years","Total","Baseline projections ","63,665",""
"2019","Finland","Person","23 years","Total","Baseline projections ","66,456",""
"2019","Finland","Person","24 years","Total","Baseline projections ","68,964",""
"2019","Finland","Person","25 years","Total","Baseline projections ","69,172",""
"2019","Finland","Person","26 years","Total","Baseline projections ","71,839",""
"2019","Finland","Person","27 years","Total","Baseline projections ","71,180",""
"2019","Finland","Person","28 years","Total","Baseline projections ","71,996",""
"2019","Finland","Person","29 years","Total","Baseline projections ","70,458",""
"2019","Finland","Person","30 years","Total","Baseline projections ","70,895",""
"2019","Finland","Person","31 years","Total","Baseline projections ","67,697",""
"2019","Finland","Person","32 years","Total","Baseline projections ","68,591",""
"2019","Finland","Person","33 years","Total","Baseline projections ","70,662",""
"2019","Finland","Person","34 years","Total","Baseline projections ","72,760",""
"2019","Finland","Person","35 years","Total","Baseline projections ","74,225",""
"2019","Finland","Person","36 years","Total","Baseline projections ","73,410",""
"2019","Finland","Person","37 years","Total","Baseline projections ","70,353",""
"2019","Finland","Person","38 years","Total","Baseline projections ","69,735",""
"2019","Finland","Person","39 years","Total","Baseline projections ","69,249",""
"2019","Finland","Person","40 years","Total","Baseline projections ","69,390",""
"2019","Finland","Person","41 years","Total","Baseline projections ","69,985",""
"2019","Finland","Person","42 years","Total","Baseline projections ","70,181",""
"2019","Finland","Person","43 years","Total","Baseline projections ","68,745",""
"2019","Finland","Person","44 years","Total","Baseline projections ","65,585",""
"2019","Finland","Person","45 years","Total","Baseline projections ","59,739",""
"2019","Finland","Person","46 years","Total","Baseline projections ","61,637",""
"2019","Finland","Person","47 years","Total","Baseline projections ","63,511",""
"2019","Finland","Person","48 years","Total","Baseline projections ","65,443",""
"2019","Finland","Person","49 years","Total","Baseline projections ","66,688",""
"2019","Finland","Person","50 years","Total","Baseline projections ","71,246",""
"2019","Finland","Person","51 years","Total","Baseline projections ","72,997",""
"2019","Finland","Person","52 years","Total","Baseline projections ","73,387",""
"2019","Finland","Person","53 years","Total","Baseline projections ","73,519",""
"2019","Finland","Person","54 years","Total","Baseline projections ","74,790",""
"2019","Finland","Person","55 years","Total","Baseline projections ","75,334",""
"2019","Finland","Person","56 years","Total","Baseline projections ","74,264",""
"2019","Finland","Person","57 years","Total","Baseline projections ","73,680",""
"2019","Finland","Person","58 years","Total","Baseline projections ","73,071",""
"2019","Finland","Person","59 years","Total","Baseline projections ","72,494",""
"2019","Finland","Person","60 years","Total","Baseline projections ","69,944",""
"2019","Finland","Person","61 years","Total","Baseline projections ","72,713",""
"2019","Finland","Person","62 years","Total","Baseline projections ","74,284",""
"2019","Finland","Person","63 years","Total","Baseline projections ","73,270",""
"2019","Finland","Person","64 years","Total","Baseline projections ","72,986",""
"2019","Finland","Person","65 years","Total","Baseline projections ","71,673",""
"2019","Finland","Person","66 years","Total","Baseline projections ","73,691",""
"2019","Finland","Person","67 years","Total","Baseline projections ","70,631",""
"2019","Finland","Person","68 years","Total","Baseline projections ","72,734",""
"2019","Finland","Person","69 years","Total","Baseline projections ","74,270",""
"2019","Finland","Person","70 years","Total","Baseline projections ","74,854",""
"2019","Finland","Person","71 years","Total","Baseline projections ","73,676",""
"2019","Finland","Person","72 years","Total","Baseline projections ","70,890",""
"2019","Finland","Person","73 years","Total","Baseline projections ","62,332",""
"2019","Finland","Person","74 years","Total","Baseline projections ","49,171",""
"2019","Finland","Person","75 years","Total","Baseline projections ","46,043",""
"2019","Finland","Person","76 years","Total","Baseline projections ","36,162",""
"2019","Finland","Person","77 years","Total","Baseline projections ","51,383",""
"2019","Finland","Person","78 years","Total","Baseline projections ","35,533",""
"2019","Finland","Person","79 years","Total","Baseline projections ","39,971",""
"2019","Finland","Person","80 years","Total","Baseline projections ","37,255",""
"2019","Finland","Person","81 years","Total","Baseline projections ","33,536",""
"2019","Finland","Person","82 years","Total","Baseline projections ","30,224",""
"2019","Finland","Person","83 years","Total","Baseline projections ","28,595",""
"2019","Finland","Person","84 years","Total","Baseline projections ","25,422",""
"2019","Finland","Person","85 years","Total","Baseline projections ","22,250",""
"2019","Finland","Person","86 years","Total","Baseline projections ","21,393",""
"2019","Finland","Person","87 years","Total","Baseline projections ","19,616",""
"2019","Finland","Person","88 years","Total","Baseline projections ","17,810",""
"2019","Finland","Person","89 years","Total","Baseline projections ","15,100",""
"2019","Finland","Person","90 years","Total","Baseline projections ","12,698",""
"2019","Finland","Person","91 years","Total","Baseline projections ","9,995",""
"2019","Finland","Person","92 years","Total","Baseline projections ","8,004",""
